snr_db,waveforms,range_rmse_m,azimuth_rmse_deg,elevation_rmse_deg
-15.0,1600,84.08943367989728,41.508030096596976,44.53899011015704
-10.0,1600,64.07692356136445,30.53585750801834,32.27109228532219
-5.0,1600,17.443425931539938,7.748386928903331,9.09435736929619
0.0,1600,1.4075345161934503,0.7343151571362222,0.7109075452377871
5.0,1600,0.777169775502026,0.41608292442732664,0.42204537734841713
10.0,1600,0.43650781959796414,0.2388121646817823,0.27278161893431013
