cell_id,altitude_m,horizontal_distance_m,snr_db,realizations,range_rmse_m,azimuth_rmse_deg,elevation_rmse_deg,bias_range_m,bias_azimuth_rad,bias_elevation_rad,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
1,105.0,60.0,5.0,200,0.7844961942636224,0.5645794895318063,0.6145149104636514,-0.0063662244786453215,0.00013089969389957546,-0.00026387114698966707,0.6184861809045176,0.00035158736879055657,-0.0005586807706132631,0.00035158736879055657,9.756750535391842e-05,-2.464492692746489e-06,-0.0005586807706132631,-2.464492692746489e-06,0.00011554031580653629
1,105.0,60.0,10.0,200,0.46295575507982273,0.3464101615137715,0.3425221934396129,0.015133775521355163,0.0008726646259971549,0.0002597276286086203,0.21517487437185748,0.00019821327183452723,0.00026346578256236295,0.00019821327183452723,3.597240886928398e-05,3.5207038467810662e-06,0.00026346578256236295,3.5207038467810662e-06,3.584994960504928e-05
2,60.0,80.0,-15.0,200,66.70677401883526,39.108630760996995,41.81442066986855,20.48099999999961,0.01919862177193763,-0.42834564525368324,4050.575215075349,7.6614016534894525,-4.310779554329582,7.6614016534894525,0.46787858012515804,0.04904485878942289,-4.310779554329582,0.04904485878942289,0.3508814563830296
2,60.0,80.0,-10.0,200,46.577722679409476,31.402189414115696,29.496545416621444,13.366499999999627,-0.00890117918517108,-0.2223967935183527,2000.8250530150601,-6.728206290178514,-2.621949000183224,-6.728206290178514,0.3018123066504899,0.022397424397242585,-2.621949000183224,0.022397424397242585,0.21665416300226079
2,60.0,80.0,-5.0,200,16.15978650849067,5.891943652140606,8.24057438114783,1.6739999999996744,0.011431906600562852,-0.019938600287010274,259.63459698492267,0.5469244432637945,-1.8894914309943411,0.5469244432637945,0.010496588180272964,-0.008400785890472344,-1.8894914309943411,-0.008400785890472344,0.020390077878166307
2,60.0,80.0,0.0,200,1.3570556362949586,0.7097534783289156,0.6217675552556401,0.11299999999967944,-0.0011780972450961635,-0.00043454589597364255,1.8380211055276263,-0.0007914936600312781,0.0008334604965679482,-0.0007914936600312781,0.00015282724834035118,2.919888081623752e-06,0.0008334604965679482,2.919888081623752e-06,0.00011816553628359302
2,60.0,80.0,5.0,200,0.7192009454943846,0.4092676385936178,0.3549583138050926,-0.031500000000319446,0.0002617993877991465,-0.00039091266467378426,0.5188520100502473,-3.9949621823286594e-05,0.00018323764521251945,-3.9949621823286594e-05,5.121093356263366e-05,-8.866816101077851e-06,0.00018323764521251945,-8.866816101077851e-06,3.841968072799823e-05
2,60.0,80.0,10.0,200,0.40422765862813476,0.19364916731036863,0.2414624290497646,0.023999999999680454,-0.00017453292519943099,0.0003508522674238068,0.1636422110552757,-0.00011857714315056681,6.823448030409973e-05,-0.00011857714315056681,1.1449941206052915e-05,-3.3676297664861945e-07,6.823448030409973e-05,-3.3676297664861945e-07,1.7725978498141217e-05
3,30.0,100.0,-15.0,200,67.03838576165023,42.65467442145116,35.28429531458279,12.801434910894118,0.013919000784654774,-0.25118332198809806,4352.028572613035,2.4080616630584273,-0.8192239379496613,2.4080616630584273,0.5568177568816732,-0.011209303011551685,-0.8192239379496613,-0.011209303011551685,0.3177386831176268
3,30.0,100.0,-10.0,200,50.98262724142266,34.84777611268758,23.685775444940234,14.568934910894127,0.07086036763096976,-0.10728092516116544,2398.9692623115398,1.4047914837636464,-2.4838847077779675,1.4047914837636464,0.3667299525849646,0.02608936456394542,-2.4838847077779675,0.02608936456394542,0.16018697167046222
3,30.0,100.0,-5.0,200,10.655536974329609,8.702801273153373,4.516119517583281,0.04443491089416824,0.008944812416470946,-0.007666258103589107,114.10903894472283,0.41512360254352065,0.5579072126231782,0.41512360254352065,0.02310686727005493,-0.0036047415168629234,0.5579072126231782,-0.0036047415168629234,0.006184927599496483
3,30.0,100.0,0.0,200,1.5167108755522198,0.5744562646537977,0.52942623500598,-0.06056508910583148,-0.0008726646259971549,0.0004931561494843856,2.3082851758793796,0.0002302255922856957,-0.002156117487372638,0.0002302255922856957,0.00010026352259311074,-3.7885834872969333e-06,-0.002156117487372638,-3.7885834872969333e-06,8.556649745880521e-05
3,30.0,100.0,5.0,200,0.7723559581681779,0.3240370349203893,0.32715562324757874,0.017434910894167786,-0.00034906585039886197,0.00036225645558481763,0.5992258793969822,0.00023083952719844537,-0.0003773068563859099,0.00023083952719844537,3.20230975976774e-05,-5.541281706672719e-06,-0.0003773068563859099,-5.541281706672719e-06,3.263539391885739e-05
3,30.0,100.0,10.0,200,0.4215511488631164,0.17677669529663487,0.25101420047941586,-0.010565089105831689,-0.00013089969389957324,0.00010045706778566977,0.17848618090452179,2.0939565774555424e-05,-8.266195075400344e-05,2.0939565774555424e-05,9.549909184393412e-06,-2.9466760456754217e-07,-8.266195075400344e-05,-2.9466760456754217e-07,1.9279680413133696e-05
4,120.0,140.0,-15.0,200,80.7093272506157,40.494521234359595,44.483415188107564,-46.72238914585821,0.06811147405907877,-0.4936017082819691,4352.777746482381,1.1453688792005146,9.563734761054027,1.1453688792005146,0.4973611818357964,-0.0008032715437551193,9.563734761054027,-0.0008032715437551193,0.3609311084307877
4,120.0,140.0,-10.0,200,54.082409571337806,24.862773377079236,32.014014560875,-18.650389145858302,0.03237585762449481,-0.26544354181501023,2590.020110301489,1.1010417918180004,12.917806319299991,1.1010417918180004,0.18819431810540785,-0.004777239222845212,12.917806319299991,-0.004777239222845212,0.24295602500447155
4,120.0,140.0,-5.0,200,16.642689316492383,6.18455738109042,3.2823312338385704,-1.3093891458583693,0.0031852258848896397,-0.003033288777662691,276.64784698492304,0.3769275542410561,0.5081786381731989,0.3769275542410561,0.011699587810180018,-0.0020165271370419344,0.5081786381731989,-0.0020165271370419344,0.003289100849868989
