snr_db,waveforms,range_rmse_m,azimuth_rmse_deg,elevation_rmse_deg,range_bias_m,azimuth_bias_deg,elevation_bias_deg
-15.0,1600,85.45876859002567,41.809719638500326,43.67686712042015,-11.230806610931095,-0.4540625,-24.722871063893464
-10.0,1600,64.09599553269375,30.22939380801408,31.67474906078151,-6.970369110931108,0.151875,-12.613183563893461
-5.0,1600,14.478652598764237,7.64310350904657,7.72696507874412,0.05644338906886574,-0.006562499999999822,-0.62068356389346
0.0,1600,1.3476381475319885,0.7240295228787251,0.7332442535805651,-0.028244110931134037,0.012187499999999735,0.017753936106539695
5.0,1600,0.7600554851157283,0.4358898943540631,0.4201759310813919,0.0007558890688658249,-0.019374999999999795,0.006816436106539498
10.0,1600,0.41651408946382606,0.24622144504489984,0.2636759231620906,-0.009494110931133583,0.003124999999999965,0.005253936106539296
