cell_id,realization,rf_error_3d_m,joint_error_3d_m,rf_error_z_m,joint_error_z_m
0,158,0.661764643952773,0.4482760983470421,0.028805297452457523,0.442607693182125
0,159,1.844890027447379,1.5076019859467484,0.6283758796106902,1.2014677449961502
0,160,2.9071600922631355,2.8790601586197173,2.6429981991446354,2.6151193190505415
0,161,0.7381748904170602,0.6456255998534733,0.02380823463190751,0.547571894123879
0,162,0.73801244229862,0.7699406958731404,0.6881149483768247,0.7659809754072671
0,163,1.1848131970062707,1.1598274550608307,0.6218961702991201,0.6769371223041233
0,164,1.3788236244578818,1.0457320223795583,1.225178935210998,0.9625998249751503
0,165,1.8637500038775563,1.5805066508109038,1.7812049812338309,1.240394550101409
0,166,1.0450891447754735,0.9162993801411374,0.26926385999500724,0.39019834403081965
0,167,1.2865967093596997,0.8489581300639613,0.20680559911333418,0.7844279446620961
0,168,1.6882294687277473,1.6197297611138382,1.5475382904067239,1.3871889568123463
0,169,1.958928603601808,1.896154582357666,1.5071325594328755,1.264227084995038
0,170,1.2139585854578234,1.196947691245214,0.9834255412730926,0.9301412744797157
0,171,0.7935931680890479,0.801185557795001,0.530202222478767,0.21326041857344635
0,172,3.8061637445902403,3.76208855730978,3.319540542650028,2.9624598598479697
0,173,2.0500591713237184,1.9676107403090097,1.9363721487550656,1.602921241695267
0,174,1.088729714023229,0.6436224962585343,0.9523566281724563,0.6336934962280883
0,175,1.6482763490888157,1.6527793044802621,1.291153206586106,1.261085552770341
