cell_id,snr_db,path_count,range_rmse_m,azimuth_rmse_deg,elevation_rmse_deg,range_bias_m,azimuth_bias_deg,elevation_bias_deg,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,-5.0,1,13.625432023516073,9.315913803809048,6.364377767054748,0.753530409113383,-1.1324999999999996,-0.22255193052584143,186.01466306532538,0.12654871524658448,-0.63805496835194,0.12654871524658448,0.02617679856518383,-0.001369396895465524,-0.63805496835194,-0.001369396895465524,0.01238546110147902
3,0.0,1,1.3281395952836308,0.5612486080160854,0.6103158557768638,-0.019969590886613348,0.044999999999999235,0.07994806947415849,1.7724180904522489,0.0008193399935744145,-0.0006836603778540566,0.0008193399935744145,9.581672056054573e-05,-5.568069670724357e-06,-0.0006836603778540566,-5.568069670724357e-06,0.00011207892816587006
3,5.0,1,0.7903096386371175,0.3278719262150963,0.33554373523389247,-0.04396959088661383,-0.024999999999999717,0.03994806947415841,0.6257849246231107,-0.00013681978055834674,-0.00021057967507730638,-0.00013681978055834674,3.2719584663018875e-05,-1.932560263722189e-06,-0.00021057967507730638,-1.932560263722189e-06,3.39805323994484e-05
3,10.0,1,0.4191726253372177,0.19685019685029304,0.19885349905461258,-0.037969590886613745,0.02749999999999969,0.009948069474158373,0.1751396984924609,-2.9995105737792345e-05,3.29770753140613e-05,-2.9995105737792345e-05,1.1631716676403032e-05,-4.534819628734256e-07,3.29770753140613e-05,-4.534819628734256e-07,1.207563150925832e-05
4,-15.0,1,88.00633942739384,42.72203763867074,46.16731819994753,-49.335737915426904,-0.2549999999999993,-29.49803003634661,5337.789692211017,-3.30250433643725,11.85369008133499,-3.30250433643725,0.5587532963496832,-0.11481187835378552,11.85369008133499,-0.11481187835378552,0.3861408461863009
4,-10.0,1,58.310699443880196,31.1627983339109,32.612791823205384,-23.68423791542702,-1.0449999999999995,-14.070530036346609,2853.46185326631,6.000731921045283,8.838177184423433,6.000731921045283,0.2969722802667596,0.009409961206484062,8.838177184423433,0.009409961206484062,0.26500624868621553
4,-5.0,1,10.339391449648458,6.969218033610371,5.580511743967077,-0.35223791542710314,-0.8700000000000004,-0.6005300363466088,107.31552160803946,0.3538399836904755,0.1398706862548251,0.3538399836904755,0.014637892617089344,0.008976233453672674,0.1398706862548251,0.008976233453672674,0.009423691951486518
4,0.0,1,1.3336480968309716,0.7017834423809064,0.6909149961082008,-0.0027379154271041273,-2.5444437451708134e-16,-0.013030036346609115,1.7875474874371728,-0.0005350004239781453,-0.0007166155269212223,-0.0005350004239781453,0.00015077796909040433,-1.913426003685309e-06,-0.0007166155269212223,-1.913426003685309e-06,0.0001460919888073812
4,5.0,1,0.7519789586055966,0.44581386250317057,0.4122534792094086,0.03276208457289499,-0.04749999999999959,-0.0030300363466091635,0.5672351758793936,-0.00029955638493398923,0.00016896365849081537,-0.00029955638493398923,6.015620012986272e-05,2.3783885225808825e-06,0.00016896365849081537,2.3783885225808825e-06,5.2027966466208646e-05
4,10.0,1,0.4160891169933821,0.21505813167606322,0.25542803048556034,0.0037620845728972086,0.002499999999999972,0.02946996365339088,0.17398592964823992,5.604348703640051e-05,0.00012190993267698901,5.604348703640051e-05,1.4157439001267613e-05,-2.1047686040538574e-07,0.00012190993267698901,-2.1047686040538574e-07,1.9708287837959212e-05
5,-15.0,1,74.69019727833764,40.56813712755368,39.38474062856498,-35.079558071290265,-1.4525000000000008,-21.675367370112493,4369.899673366801,-1.2858342710495803,7.399261751076185,-1.2858342710495803,0.5032047083140112,-0.02986280328442326,7.399261751076185,-0.02986280328442326,0.3310491020029913
5,-10.0,1,57.779501383088366,31.200821303292646,25.23963748001361,-18.747058071290326,1.8675000000000008,-7.987867370112484,3002.028737437165,0.49593037354863884,5.0838794612595715,0.49593037354863884,0.2969648466067355,0.004862631598537674,5.0838794612595715,0.004862631598537674,0.17549431273003513
5,-5.0,1,6.9799479069985635,3.1662280397975127,4.0168809072983755,-0.624558071290388,0.01499999999999945,-0.47786737011248287,48.57246231155743,-0.2848570290227317,0.021395631709749424,-0.2848570290227317,0.0030690664265751707,0.0010744499307014457,0.021395631709749424,0.0010744499307014457,0.004869891136795666
5,0.0,1,1.2749162943373138,0.601040764008561,0.6241627913904353,-0.07155807129039105,0.027499999999999816,0.019632629887516986,1.6284331658291331,-0.0005145213093881649,-2.3285674191170415e-05,-0.0005145213093881649,0.00011036449846656607,-7.36094983617748e-06,-2.3285674191170415e-05,-7.36094983617748e-06,0.00011915095067549045
5,5.0,1,0.787265882218231,0.35355339059326973,0.3529577738997969,0.014441928709608618,0.0,0.01963262988751651,0.6226924623115533,0.00032012320451152475,-5.4947174692182867e-05,0.00032012320451152475,3.8268520073706275e-05,-4.9749076095818654e-06,-5.4947174692182867e-05,-4.9749076095818654e-06,3.802168811923181e-05
5,10.0,1,0.44310650687378933,0.16583123951776813,0.2533375338637648,-0.03555807129039081,-0.009999999999999887,-0.015367370112483764,0.1960592964824112,-4.578200349452372e-05,-0.00015159807095839998,-4.578200349452372e-05,8.388459600156412e-06,-6.658722492824962e-07,-0.00015159807095839998,-6.658722492824962e-07,1.9576261443704922e-05
6,-15.0,1,106.47082797091193,40.90600506038202,37.95472193874141,-73.93180542102003,-2.187500000000001,-21.07906482027081,5899.6234733667925,-3.682853021053425,12.02551123409851,-3.682853021053425,0.5108131330158018,0.04816796435332397,12.02551123409851,0.04816796435332397,0.3049951893960422
6,-10.0,1,82.82519037769875,31.220385968145877,26.863524733978974,-44.46230542102008,-1.3949999999999994,-10.9640648202708,4907.653826884385,4.5077897768500605,15.695074647284091,4.5077897768500605,0.29781066700453457,0.002228992047065148,15.695074647284091,0.002228992047065148,0.18412921203233626
6,-5.0,1,18.51973263492268,3.5080265107322077,10.290464255352001,-2.382305421020261,0.30250000000000077,-1.1365648202707994,339.0001183417062,-0.9662893274471426,2.432018302330516,-0.9662893274471426,0.0037395213311365054,-0.0057863724434848475,2.432018302330516,-0.0057863724434848475,0.03202367162547922
6,0.0,1,1.3070047351299048,0.5841660722773918,0.620374920087291,0.024194578979730465,0.007500000000000043,-0.021564820270799957,1.7162572864321455,0.0009360753319867029,-5.0342662846481845e-05,0.0009360753319867029,0.00010445583896718583,-1.928733411714806e-06,-5.0342662846481845e-05,-1.928733411714806e-06,0.00011768335293066457
6,5.0,1,0.7516026382023954,0.3391164991562595,0.3335406920761007,-0.04480542102026845,0.004999999999999944,-0.016564820270800057,0.5657276381909515,-3.4994290027424004e-05,0.0003700273424203017,-3.4994290027424004e-05,3.519938476379502e-05,-1.454203762800867e-07,0.0003700273424203017,-1.454203762800867e-07,3.3974792121437416e-05
