cell_id,altitude_m,horizontal_distance_m,snr_db,realization,seed,range_error_m,azimuth_error_deg,elevation_error_deg
1,105.0,60.0,0.0,123,2032190503,-2.0338162895428553,-0.9999999999999887,-1.8986954344003
1,105.0,60.0,0.0,124,2032190503,-0.7338162895428724,-0.49999999999999434,-0.8986954344002985
1,105.0,60.0,0.0,125,2032190503,-2.233816289542858,-2.4999999999999973,0.1013045655996902
1,105.0,60.0,0.0,126,2032190503,-2.0338162895428553,-1.5000000000000084,1.1013045655996916
1,105.0,60.0,0.0,127,2032190503,3.066183710457125,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,0.0,128,2032190503,0.7661837104571276,0.9999999999999887,-0.39869543440030414
1,105.0,60.0,0.0,129,2032190503,-2.8338162895428667,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,0.0,130,2032190503,1.1661837104571333,0.0,0.1013045655996902
1,105.0,60.0,0.0,131,2032190503,-0.23381628954287237,1.5000000000000084,-0.39869543440030414
1,105.0,60.0,0.0,132,2032190503,0.6661837104571333,-0.9999999999999887,0.1013045655996902
1,105.0,60.0,0.0,133,2032190503,-0.433816289542861,-0.9999999999999887,-1.8986954344003
1,105.0,60.0,0.0,134,2032190503,-1.8338162895428667,-0.9999999999999887,1.1013045655996916
1,105.0,60.0,0.0,135,2032190503,0.6661837104571333,-0.9999999999999887,-0.8986954344002985
1,105.0,60.0,0.0,136,2032190503,0.06618371045712479,-0.49999999999999434,-1.3986954344003055
1,105.0,60.0,0.0,137,2032190503,1.666183710457119,0.9999999999999887,-1.3986954344003055
1,105.0,60.0,0.0,138,2032190503,1.666183710457119,0.9999999999999887,2.101304565599693
1,105.0,60.0,0.0,139,2032190503,0.36618371045712195,0.9999999999999887,2.101304565599693
1,105.0,60.0,0.0,140,2032190503,-0.8338162895428667,0.9999999999999887,1.1013045655996916
1,105.0,60.0,0.0,141,2032190503,0.4661837104571305,-0.9999999999999887,1.6013045655996987
1,105.0,60.0,0.0,142,2032190503,-0.033816289542869526,0.0,0.1013045655996902
1,105.0,60.0,0.0,143,2032190503,0.16618371045713332,-1.5000000000000084,-0.39869543440030414
1,105.0,60.0,0.0,144,2032190503,0.4661837104571305,-0.49999999999999434,-1.3986954344003055
1,105.0,60.0,0.0,145,2032190503,1.866183710457122,-0.49999999999999434,1.1013045655996916
1,105.0,60.0,0.0,146,2032190503,0.06618371045712479,0.0,0.6013045655996972
1,105.0,60.0,0.0,147,2032190503,0.4661837104571305,0.9999999999999887,1.1013045655996916
1,105.0,60.0,0.0,148,2032190503,-0.8338162895428667,0.0,0.6013045655996972
1,105.0,60.0,0.0,149,2032190503,0.06618371045712479,0.0,1.1013045655996916
1,105.0,60.0,0.0,150,2032190503,-0.933816289542861,-0.49999999999999434,-1.3986954344003055
1,105.0,60.0,0.0,151,2032190503,0.5661837104571248,0.9999999999999887,1.1013045655996916
1,105.0,60.0,0.0,152,2032190503,-0.933816289542861,0.9999999999999887,-0.39869543440030414
1,105.0,60.0,0.0,153,2032190503,-2.433816289542861,0.0,1.1013045655996916
1,105.0,60.0,0.0,154,2032190503,-0.933816289542861,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,0.0,155,2032190503,0.6661837104571333,0.0,-0.8986954344002985
1,105.0,60.0,0.0,156,2032190503,1.666183710457119,2.0000000000000027,0.6013045655996972
1,105.0,60.0,0.0,157,2032190503,1.7661837104571276,-0.9999999999999887,1.1013045655996916
1,105.0,60.0,0.0,158,2032190503,-0.23381628954287237,-1.5000000000000084,0.6013045655996972
1,105.0,60.0,0.0,159,2032190503,0.7661837104571276,0.49999999999999434,0.1013045655996902
1,105.0,60.0,0.0,160,2032190503,-0.033816289542869526,0.49999999999999434,0.1013045655996902
1,105.0,60.0,0.0,161,2032190503,0.4661837104571305,0.0,0.6013045655996972
1,105.0,60.0,0.0,162,2032190503,-1.5338162895428695,0.49999999999999434,-2.398695434400307
1,105.0,60.0,0.0,163,2032190503,1.0661837104571248,0.9999999999999887,-0.39869543440030414
1,105.0,60.0,0.0,164,2032190503,1.366183710457122,-2.4999999999999973,2.101304565599693
1,105.0,60.0,0.0,165,2032190503,-1.2338162895428724,0.0,-0.8986954344002985
1,105.0,60.0,0.0,166,2032190503,-1.3338162895428667,0.0,0.1013045655996902
1,105.0,60.0,0.0,167,2032190503,-1.2338162895428724,-0.49999999999999434,2.101304565599693
1,105.0,60.0,0.0,168,2032190503,-0.23381628954287237,-0.9999999999999887,-0.8986954344002985
1,105.0,60.0,0.0,169,2032190503,1.366183710457122,-2.0000000000000027,-0.8986954344002985
1,105.0,60.0,0.0,170,2032190503,0.7661837104571276,1.5000000000000084,-1.3986954344003055
1,105.0,60.0,0.0,171,2032190503,2.066183710457125,-0.9999999999999887,-0.39869543440030414
1,105.0,60.0,0.0,172,2032190503,1.9661837104571163,0.9999999999999887,0.6013045655996972
1,105.0,60.0,0.0,173,2032190503,-2.0338162895428553,-0.9999999999999887,-0.39869543440030414
1,105.0,60.0,0.0,174,2032190503,-0.033816289542869526,0.9999999999999887,0.6013045655996972
1,105.0,60.0,0.0,175,2032190503,1.4661837104571305,1.5000000000000084,1.1013045655996916
1,105.0,60.0,0.0,176,2032190503,-0.3338162895428667,0.0,-0.39869543440030414
1,105.0,60.0,0.0,177,2032190503,0.16618371045713332,0.49999999999999434,1.1013045655996916
