snr_db,waveforms,range_rmse_m,azimuth_rmse_deg,elevation_rmse_deg,range_bias_m,azimuth_bias_deg,elevation_bias_deg
-15.0,1600,85.01523620869555,42.271446110229064,43.810964445006164,-11.97986911093109,2.1340625,-23.82630856389346
-10.0,1600,61.77094652928778,30.574205324914008,30.082383362651765,-1.252369110931129,1.2453125,-11.69818356389346
-5.0,1600,18.397704632888498,13.595892072607814,9.74623067098574,2.212005889068858,-0.23718750000000027,-0.9644335638934599
0.0,1600,3.22407621597581,10.137415227758998,0.8929866325385851,1.8367558890688596,-0.3081249999999997,0.17806643610653983
5.0,1600,2.78263271426282,10.411734665750947,0.5884668547861008,1.8446933890688593,0.027812500000000285,0.1905664361065397
10.0,1600,2.64580038044656,10.380081586866263,0.46032129779337927,1.8091308890688595,0.06906249999999957,0.17962893610653957
